X,AerocomSystem.controlTower/responseTime:vector
1084.660149299152,950.222
1084.670132915282,978.243
1084.705973525438,958.444
1084.891924692378,958.027
1084.954891714738,970.453
1085.036596694671,977.419
1085.077479056312,980.157
1085.117315672012,971.439
1085.130935632338,947.562
1085.203121979609,937.08
1085.20890694551,975.061
1085.315798239521,970.425
1085.460408604309,972.53
1085.524275811962,970.786
1085.546850179863,968.262
1085.757606494086,966.33
1085.846818973169,973.698
1085.853529089615,976.461
1085.862284817283,978.7
1085.879140912769,979.162
1085.988963085583,963.497
1085.989439989503,969.471
1086.003726027246,965.327
1086.038385337914,975.148
1086.106532666171,963.113
1086.319864543983,974.009
1086.627542021122,959.556
1086.633560383807,988.254
1086.684023611103,960.956
1086.707662633467,975.923
1086.967122359907,975.925
1087.096074706137,960.042
1087.344713264983,971.027
1087.476603177378,972.739
1087.489549465721,973.297
1087.565805249929,979.224
1087.741093411105,969.396
1087.772123679043,971.383
1087.881895372017,973.364
1087.897412818626,984.81
1087.949115853402,979.03
1088.221889926294,985.16
1088.289607656945,965.643
1088.299369525441,981.122
1088.326452355874,981.527
1088.342518950621,981.236
1088.434344750848,975.919
1088.475619660232,981.912
1088.482031029246,975.391
1088.492930616039,968.317
1088.700999900752,967.657
1088.841870746861,988.86
1088.888662110049,966.32
1089.069494582762,940.493
1089.498815526193,961.896
1089.641650926524,978.39
1089.645642874181,974.765
1089.699441959564,977.16
1090.125739589425,977.933
1090.167438291123,968.824
1090.289564815771,955.727
1090.316054912083,973.361
1090.349022084453,952.108
1090.411420703613,967.598
1090.41670245772,991.587
1090.425826334027,982.822
1090.666813062504,980.246
1090.762407288217,975.535
1090.89911373044,970.15
1090.963913147821,981.542
1091.036705582725,971.454
1091.14699273742,974.664
1091.175223551272,968.545
1091.191949442613,979.895
1091.353885428193,966.752
1091.360188299389,989.2
1091.40778701441,971.116
1091.427332671823,978.45
1091.493463766366,977.103
1091.553778166973,965.01
1091.567697993003,965.106
1091.622707213535,971.083
1091.784971464991,986.804
1091.931152175261,970.749
1092.059466845353,988.845
1092.191360294406,964.081
1092.247146912352,988.246
1092.31387802358,977.025
1092.549977723044,983.932
1092.552087269028,975.882
1092.560015207485,979.37
1092.927504591985,979.778
1092.957165851102,977.664
1093.021217395071,971.774
1093.032517027846,966.301
1093.03649807652,971.384
1093.181049242747,970.147
1093.364029240476,981.606
1093.448437871215,976.85
1093.485166275487,981.832
1093.546726550466,978.817
1093.663048830106,984.305
1093.784803491838,986.583
1093.788593696682,974.193
1093.895603664107,986.591
1093.922240754141,991.552
1094.095291513112,970.615
1094.121764623562,987.007
1094.20386612651,982.891
1094.266698257069,967.649
1094.35489154227,980.374
1094.604509253544,968.017
1094.676463850702,974.04
1094.822292492342,981.286
1095.056401493167,967.315
1095.064264296164,982.166
1095.096949293474,989.759
1095.202892620968,972.532
1095.245832426741,979.473
1095.252738575783,968.475
1095.344285191286,991.683
1095.422372172038,978.338
1095.57903851653,978.861
1095.726973659344,946.022
1095.784304368058,982.135
1095.810888356303,983.882
1095.821466875679,986.374
1095.844275546403,979.553
1095.876919779682,980.53
1095.933484504424,957.008
1096.138831542785,974.964
1096.310719934694,997.478
1096.578565712331,969.673
1096.58754952493,981.615
1096.627622678237,973.142
1096.631194249895,961.778
1096.908430069099,972.281
1097.04511463091,975.588
1097.106218319505,980.338
1097.200208487005,980.242
1097.247684393107,991.542
1097.294969068492,982.252
1097.312371152512,976.037
1097.540383674359,988.079
1097.569457045024,988.403
1097.697026815766,978.1
1097.710292173442,975.715
1097.83186278213,984.165
1097.907845894512,970.092
1097.913678736269,993.547
1097.978519468313,990.788
1097.996824174112,948.118
1098.182272806217,975.802
1098.205134694348,982.577
1098.234343873161,994.926
1098.286379866442,995.56
1098.400455750143,977.579
1098.479211151951,988.43
1098.52735519695,985.276
1098.609731876605,983.368
1098.688917662427,970.002
1098.711792585381,977.61
1098.795838841528,989.072
1098.818708776507,991.085
1099.00263271707,959.775
1099.24482890609,983.072
1099.387674838385,985.191
1099.568794120525,992.321
1099.586248014909,982.635
1099.683826396583,976.101
1099.744699622595,995.48
1099.786104361432,979.897
1099.866938587991,976.234
1100.124447525441,986.88
1100.13775562887,950.147
1100.283541205483,988.043
1100.340833272137,985.238
1100.437474528008,975.567
1100.474144941328,994.734
1100.482994697622,973.772
1100.774700137091,997.279
1100.8318289627,989.514
1100.912335494179,995.046
1100.921487927228,986.713
1100.926153630295,979.597
1100.961318760693,987.164
1101.017901188643,984.981
1101.0474618964,978.018
1101.082528664544,983.59
1101.211568364668,1001.38
1101.214984350949,978.833
1101.25315063442,990.115
1101.459124089431,980.308
1101.538111447241,985.737
1101.556408253293,980.334
1102.059160349267,988.798
1102.148889979407,998.733
1102.249118716715,994.58
1102.47196034093,979.797
1102.502153716482,986.065
1102.692194228714,975.617
1102.818015611686,987.095
1102.878060067545,986.195
1102.950551377453,976.02
1102.985103371635,989.601
1103.007383492113,976.108
1103.012296233649,992.973
1103.071887843251,981.221
1103.229687561797,953.107
1103.307872783979,975.442
1103.48587645845,1001.87
1103.494550632513,983.433
1103.507271648298,985.757
1103.66753754861,995.712
1103.681491408143,980.414
1103.750710862186,986.697
1103.761740722419,997.537
1103.900089762994,981.047
1103.921236834583,982.656
1104.11271917407,974.877
1104.183665789594,992.757
1104.33966003418,979.41
1104.663689321345,981.692
1104.784895556131,996.487
1104.852703192276,982.806
1104.862972522748,977.533
1104.898942268153,991.521
1105.044205385963,989.256
1105.073598669513,1001.61
1105.25918538843,991.034
1105.387388545606,989.183
1105.63562002356,969.481
1105.652129378284,1002.14
1105.793708737058,965.448
1105.841408901307,980.896
1105.855002277236,981.959
1105.91803120894,977.588
1105.954995921023,1001.42
1105.980381286353,987.638
1106.00519566676,983.241
1106.310293843876,992.992
1106.315751436022,990.281
1106.420832551542,996.801
1106.495554380937,982.535
1106.746379601736,989.62
1106.768352527191,992.375
1106.821793774245,992.812
1106.854481606447,979.525
1106.908943940358,994.584
1107.066506813742,998.504
1107.270217582194,983.71
1107.292047701928,1001.4
1107.317427935287,985.673
1107.417272468681,992.969
1107.475947927836,999.239
1107.497715808334,995.813
1107.512847645164,979.947
1107.614941562911,1005.4
1107.833124081694,1004.18
1107.866088575466,984.624
1108.111339360737,992.68
1108.292324099554,984.483
1108.325157351466,997.173
1108.3424489767,983.151
1108.449669679065,984.296
1108.478486927033,986.308
1108.554388664737,968.068
1108.868541319356,991.34
1108.998675782061,995.471
1109.048805185384,979.792
1109.137870670923,992.143
1109.142623245425,993.04
1109.178114117198,1001.09
1109.327981820221,979.67
1109.578025178454,1000.36
1109.589146683889,1004.45
1109.598477581892,983.686
1109.619891700174,982.655
1109.744223106686,959.317
1109.830244910675,996.407
1109.839491351531,973.422
1109.867014575273,988.489
1109.956505006992,1003.47
1109.971361669713,997.569
1110.265930343103,991.913
1110.345482347937,984.795
1110.378157661092,990.062
1110.429772242836,998.792
1110.633151815412,993.788
1110.644104113917,994.705
1110.710888988768,993.301
1111.038591069451,992.889
1111.044760443234,996.823
1111.222689906132,985.959
1111.229086681084,1000.73
1111.270254384444,1004.71
1111.31700595096,970.695
1111.338928085122,994.822
1111.452441545073,981.374
1111.547374882701,1003.24
1111.552271558834,1006.82
1111.747723108978,987.73
1111.803611068624,994.591
1112.042283033123,985.946
1112.077100932006,994.248
1112.21477616718,1001.83
1112.306197394878,984.38
1112.353261435672,995.833
1112.465134448035,961.521
1112.507309646174,984.854
1112.688046703529,988.524
1112.703710538519,1001.12
1112.714802166005,1009
1112.808591414966,1007.62
1112.813155615438,1000.37
1112.834925811234,988.222
1112.874214170905,990.32
1113.323830894129,998.375
1113.366206495323,998.869
1113.621536454848,985.85
1113.907027124529,988.344
1114.00725957793,988.573
1114.008627232957,982.371
1114.06680563415,1002.43
1114.134596767408,987.827
1114.175793615461,1000.26
1114.198042859189,1007.35
1114.205916380067,997.934
1114.228232784944,984.497
1114.474785752244,991.387
1114.539499908374,998.588
1114.540279275741,990.532
1114.570884403888,972.885
1114.803446379676,963.707
1114.831277503882,1006.49
1115.068889492576,992.663
1115.121150556666,1011.16
1115.123557405263,996.744
1115.147507002808,1010.15
1115.153101389746,997.747
1115.176701729083,1003.51
1115.303728835812,1008.61
1115.337512372951,992.13
1115.524761941034,986.72
1115.740729275807,1010.34
1115.748562164938,998.745
1115.821089515448,987.915
1115.850888209861,979.159
1116.153600216344,997.736
1116.182857303754,1001.73
1116.263466557247,992.363
1116.529240891121,991.215
1116.693936790537,1004.28
1116.795929242819,1003.96
1116.802236662112,1005.56
1116.920916284911,1002.71
1116.998097167108,1003.09
1117.069013224617,965.822
1117.134451112507,1004.54
1117.193320414084,999.194
1117.2427638181,1008.68
1117.251020177469,991.48
1117.40146995573,1000.2
1117.645640695712,1002.87
1117.692494443696,989.393
1117.715715930256,994.487
1117.921695634929,995.309
1117.941162422567,993.532
1117.958626230274,999.886
1117.981804980152,1011.8
1118.025477795371,1014.13
1118.149066431424,993.497
1118.199509855477,1007.6
1118.552922214831,1001.75
1118.637295526718,999.366
1118.658969899327,994.034
1118.664920915388,997.209
1118.681089615442,1011.21
1118.703940185714,988.363
1118.744112121959,1010.22
1118.748384439705,1000.07
1118.802024440375,981.436
1118.918640048883,1003.04
1118.935306592198,989.731
1119.192049662451,1007.7
1119.273953536435,993.18
1119.531367852923,1011.29
1119.763470251201,1002.43
1119.81022100077,992.323
1119.932164010986,1003.91
1119.948871993493,1015.7
1120.365711292026,1002.03
1120.409915073978,978.684
1120.4614496069,994.643
1120.483542059284,995.631
1120.56088218035,996.881
1120.669521358193,997.326
1120.802947825467,996.083
1120.946461501618,1016.84
1121.044162044325,1014.14
1121.055019811677,997.084
1121.151688968787,1006.32
1121.221555377095,1002.8
1121.221954487607,1004.64
1121.512033931112,992.987
1121.541667358554,1004.2
1121.736741153365,988.543
1121.825129025284,1009
1121.902154866349,1010.25
1121.91305750663,1007.63
1121.927264396275,995.683
1122.035728562354,992.243
1122.145995241348,970.61
1122.196642088967,1002.22
1122.722152990191,994.339
1122.731656312349,1004.18
1122.737505926739,1004.5
1122.809753773659,1002.23
1122.829943094077,1017.8
1122.877005783012,1006.14
1122.886352720728,1004.41
1123.0119101932,997.187
1123.397759796379,1007.55
1123.436854772068,1016.22
1123.497022900414,1005.04
1123.796619692422,1006.67
1123.813071223567,1004.53
1123.828269137663,997.969
1123.914515951748,989.747
1123.955124929194,1015.17
1124.152135896906,1011.2
1124.16717200901,1015.76
1124.208750353921,1002.39
1124.249499163043,993.214
1124.467658674975,1011.95
1124.468321345612,1007.03
1124.576748346425,999.406
1124.641844661631,972.502
1124.89002381979,1004.69
1124.965416673152,994.46
1125.0875400888,1017.48
1125.65836138367,1010.26
1125.693912395161,1008.97
1125.706435447845,1020.91
1125.80815606272,1018.37
1125.843115206795,1000.01
1125.91795476691,1002.92
1126.091082121232,999.948
1126.225250671306,1011.31
1126.26370635796,999.439
1126.377952963024,1002.64
1126.534068446068,1021.86
1126.623035699428,989.118
1126.753776749304,1008.84
1126.803596070187,1008.1
1126.835350311248,1001.4
1126.953618720318,973.869
1127.054591289439,1000.74
1127.228870606167,1015.54
1127.246779666717,1011.4
1127.253882127786,996.513
1127.257570074384,1014.35
1127.294478216403,996.256
1127.400675063805,1016.67
1127.401559382235,996.466
1127.548484055217,1011.27
1127.559659890485,1014.66
1127.559884726459,984.78
1127.809341683472,1002.56
1127.812546572984,999.326
1127.96288583074,1009.4
1128.027067457478,1018.62
1128.184940684499,1001.84
1128.2438192974,1016.21
1128.287503160405,1003.29
1128.331187400447,1020.2
1128.361033446873,1018.74
1128.398709658649,1023.23
1128.421217650695,1009.5
1128.539055890459,1009.83
1128.640703470107,1022.61
1128.6849001841,1012.83
1128.841556298749,999.597
1128.970074754136,1001.97
1129.087291275925,1003.8
1129.345771601049,1015.6
1129.482545429418,1024.67
1129.644271236411,1004.11
1129.674603537055,1003.58
1129.700170118866,1008.95
1129.750468676411,1016.01
1129.873429820586,1021.05
1129.896633617938,1010.61
1129.961916038815,1012.75
1130.073488931714,987.153
1130.075568634989,998.408
1130.076495083102,995.708
1130.171563982864,1009.36
1130.231080488919,1017.15
1130.401451190569,1013.55
1130.465101287167,1018.28
1130.661303633701,1013.19
1130.674997866075,1008.69
1130.743477774272,1011.68
1130.760256638992,1024.7
1131.044715221545,1022.54
1131.134387326578,1020.29
1131.189133482035,1001.93
1131.247274452162,978.155
1131.262566251366,1008.04
1131.333247932777,1021.17
1131.581455070392,1004.72
1131.597705354122,1021.82
1131.615600617993,1012.16
1131.728516848604,1015.19
1131.842802950674,1006.64
1131.959033231692,1006.76
1132.062783761788,1015.93
1132.249444955635,1017.99
1132.333113662994,1006.05
1132.505777545893,1013.55
1132.565883734841,1006.16
1132.72897647043,1006.31
1132.903011390566,1024.39
1132.965890158721,1016.61
1133.04894553293,1027.97
1133.122468043614,1020.99
1133.232181592224,1015.27
1133.288238681598,1002.21
1133.368718314347,1011.15
1133.446249648791,1002.66
1133.602492630337,990.517
1133.711209888889,1017.7
1133.83629781531,1007.93
1133.848191993436,1012.58
1133.883222078478,1019.37
1133.894606204013,1021.83
1133.921497484324,996.064
1133.958676863327,1015.65
1133.97120452486,1017.06
1133.985586493373,1001.82
1134.020414332403,1028.28
1134.072275141084,1007.04
1134.242373988949,1014.23
1134.647766645892,1009.36
1134.743861875635,1006.1
1134.766313609668,1005.27
1134.89732206215,1009.38
1134.910097840773,1024.81
1134.921137414587,1016.1
1134.977502044791,1017.69
1134.980745505532,1015.68
1134.988216774143,1025.65
1135.070017512292,1014.12
1135.075798301151,1026.5
1135.127740270159,1008.62
1135.27215560862,1015.65
1135.393810872779,1028.49
1135.471585559528,1018.85
1135.489539679753,1022.35
1135.642461141116,1017.18
1135.943747050318,1014.14
1136.004986616547,1015.81
1136.061817427564,1020.64
1136.194908221557,1003.92
1136.200198805756,1027.32
1136.388354307297,1019.37
1136.564119534734,1014.16
1136.617561795481,983.457
1136.623865809061,1002.07
1136.649956262591,1016.62
1136.652645269311,1009.6
1136.756732511734,1019.61
1136.818429984622,1026.35
1136.878495883438,1008.78
1136.905697327384,1019.93
1136.984436508841,1011.17
1137.08258317835,1024.16
1137.155450347708,1024.39
1137.381897252795,1010.35
1137.405351460156,1030.67
1137.869241255202,1018.18
1137.955899768806,1021.4
1137.998579069582,1024.75
1138.075263322125,1006.23
1138.137291566844,1027.92
1138.212643043297,1028.72
1138.442739653369,1022.48
1138.637995850661,1012.12
1138.754356134421,1026.05
1138.78206216827,1015.42
1138.982310606915,1010.32
1138.984323584605,1012.18
1139.012489826693,1011.95
1139.026356777436,1018.82
1139.062876079726,1006.67
1139.139283402947,1016.68
1139.235400731559,996.062
1139.245417237087,1018.15
1139.289236351802,1012.93
1139.304327806,985.959
1139.348824992934,1008.45
1139.407833300653,1012.6
1139.431839848802,1020.42
1139.503320736334,1020.97
1139.528064556581,1034.12
1139.63096965729,1012.16
1139.695103649189,1004.84
1139.714623187218,1022.71
1139.757173631056,1025.39
1139.959557576419,1026.93
1140.470765414021,1015.11
1140.683378374013,1023.82
1140.76240755899,1001.75
1140.941274422646,1032.29
1141.209092103095,1021.35
1141.262191901772,1030.32
1141.272782005986,1008.7
1141.333750495934,1022.7
1141.345055935441,1014.21
1141.390517917133,1030.53
1141.52029348623,1025.41
1141.593373272428,1018.19
1141.650312226509,1032.75
1141.654094486635,1012.98
1141.667994725921,1010.64
1141.674063680629,1014.79
1141.699256886143,1021.01
1141.704168562364,1032.11
1141.894054217053,1015.15
1142.0297383354,998.315
1142.060588844136,1006.28
1142.130993206338,1036.32
1142.313832414349,1012.24
1142.322838627345,1024.64
1142.347189545217,1028.38
1142.413717464469,1025.4
1142.427518523083,1024.52
1142.442743709249,1015.17
1142.742128257447,1035.6
1142.769427079383,1025.47
1142.925784636741,1025.9
1142.927898465552,988.895
1143.006382299783,1024.19
1143.131190394283,1028.57
1143.25860936149,1028.33
1143.264620691891,1004.01
1143.299231438363,1011.42
1143.317271765059,1015.72
1143.703210206696,1024.69
1143.826893511167,1034.93
1143.849647825159,1016.42
1143.996486529688,1026.59
1144.143034714275,1023.12
1144.166555728905,1020.7
1144.232661022994,1016.1
1144.264902621914,1017.03
1144.344328558113,1030.69
1144.451136212832,1016.71
1144.462111900995,1031.23
1144.513320586444,1026
1144.564226467818,1036.99
1144.640558526093,1026.25
1144.811755680985,1025.12
1144.916296682064,1033.14
1144.925040268559,1010.48
1144.954370610085,1008.6
1144.961403251542,1034.64
1145.015388515872,1037.21
1145.125709634683,1023.87
1145.161178722726,1001.39
1145.278649763226,1018.71
1145.431358872765,1015.34
1145.63039191636,1016.87
1145.736629285161,1027.55
1145.810533844772,1030.36
1146.026819275132,1023.23
1146.148748778461,1027.4
1146.208363736072,1038.46
1146.321279502024,1020.48
1146.39900417258,1014.32
1146.550495088842,1036.7
1146.723325094383,1039.09
1146.942002087377,1034.61
1147.051704409003,1027.79
1147.072949396126,1033
1147.178776036927,1027.5
1147.201534434062,1018.39
1147.279318773488,1020.23
1147.534314471785,1039.39
1147.559407667945,1031.36
1147.575684848043,1035.53
1147.629029397107,1019.79
1147.747439421202,1020.39
1147.830392658331,1027.9
1147.95628277182,1027.79
1147.991292967594,1014.04
1148.022645890407,1020.23
1148.0452436108,1018.94
1148.103245787649,1024.41
1148.142896140779,1029.95
1148.154958042207,1036.64
1148.170813922903,1030.45
1148.274617520534,1027.31
1148.649061193425,1025.6
1148.726122238583,1033.63
1149.069121007279,1033.48
1149.156940442368,1039.23
1149.176143898032,1036.73
1149.269027962552,1031.31
1149.327379276407,1023.19
1149.524486563341,1020.44
1149.649056462571,1030.1
1149.654242538327,1035.13
1149.754983395018,1026.99
1149.946543193481,1021.58
1150.201736640187,1020.82
1150.276535936529,1029.2
1150.321013000025,1036.04
1150.37459149394,1031.43
1150.430194294031,1026.62
1150.444611283999,1027.64
1150.479437384953,1041.5
1150.497922854813,1006.4
1150.580648460542,1033.59
1150.598526000719,1042.27
1150.755905810238,1011.35
1150.791333553776,1023.61
1150.906530989232,1027.23
1151.17334493904,1032.65
1151.23271913279,1035.65
1151.366292349246,1030.39
1151.455911636509,1042.84
1151.493257578039,1043.23
1151.619519334916,1041.04
1151.645066648698,1022.17
1151.699751620071,1039.23
1151.699798695635,1033.14
1151.765640042148,1023.61
1151.908456379736,1024.91
1152.032762308773,1014.69
1152.551347544702,1018.1
1152.657201392258,1037.82
1152.798398984349,1032.65
1152.866725118508,1038.48
1152.870342576725,1031.49
1152.895359449234,1025.21
1152.912869608381,1024.52
1152.931345912432,1033.14
1153.248523957238,1025.82
1153.275703018581,1008.19
1153.499887700349,1034.72
1153.566549228789,1029.03
1153.694929638251,1034.12
1153.721471118271,1034.71
1153.879938506526,1038.3
1153.949401664458,1032.62
1153.958863007709,999.354
1153.959220584283,1029.91
1154.171259233266,1035.93
1154.280485949743,1038.43
1154.38199449652,1024.47
1154.418769597812,1022.22
1154.454764908783,1032.9
1154.628098305175,1038.86
1154.724813840901,1024.13
1154.738645164879,1043.99
1154.764827032037,1042.68
1154.861945913681,1044.08
1155.081282839032,1034.94
1155.175276423735,1020.23
1155.191050375423,1035.26
1155.25143657767,1020.53
1155.290588609746,1028.73
1155.551977169725,1015.27
1155.651358132345,1039.25
1155.87134082376,1035.8
1156.073973784073,1018.64
1156.165579441001,1027.16
1156.197293928807,1001.29
1156.278133527899,1027.52
1156.577963604949,1033.02
1156.628853492947,1047.13
1156.689309867821,1037.06
1156.776742598858,1029.29
1156.941747274611,1028.69
1156.958455676041,1029.05
1157.097977594623,1026.03
1157.259805930098,1030.13
1157.369815435341,1033.97
1157.36990094239,1028.94
1157.473299952409,1042.86
1157.713900580357,1041.82
1157.720249690194,1035.37
1157.744419371467,1036.79
1157.919324990029,1035.29
1158.03955089057,1028.27
1158.054685427549,1049.36
1158.262504564571,1038.81
1158.290172158454,1037.61
1158.505312957203,1042.63
1158.603031376964,1046.01
1158.679388265526,1040.2
1158.897544994204,1037.36
1159.038742329516,1039.62
1159.199523434537,1030.39
1159.285234007613,1040.05
1159.462318304689,1040.85
1159.578544508252,1049.7
1159.704552323462,1030.98
1159.745613009203,1043.9
1159.751312494238,1035.41
1159.839900543862,1032.96
1159.853014422747,1043.56
1159.939527201437,1040.77
1159.941254315023,1004.5
1159.99883148633,1028.92
1160.011516167542,1031
1160.077080477652,1048.62
1160.084483952641,1027.75
1160.336893580862,1035.59
1160.339155267168,1047.7
1160.431979048817,1030.51
1160.44948947571,1051.83
1160.468636535983,1023.81
1160.650586987846,1039.51
1160.756693005084,1051.54
1160.932467929932,1035.59
1160.976994495361,1044.42
1161.035023606384,1041.56
1161.065083855181,1041.91
1161.115609124785,1020.37
1161.611121792164,1039.93
1161.78283704537,1023.94
1161.790140658617,1037.92
1161.947933061971,1026.57
1162.032313676845,1045.83
1162.055034959899,1032.98
1162.070142345138,1041.9
1162.114697453231,1046.06
1162.238829150934,1041.31
1162.300002064878,1032.7
1162.300232805833,1043.04
1162.477993085968,1007.04
1162.580843837693,1041.92
1162.620413462017,1030.22
1162.977691509855,1034.51
1163.152554327003,1041.88
1163.166841602118,1033.22
1163.189503115108,1048.17
1163.2599739775,1034.46
1163.34841372688,1051.73
1163.455874251616,1034.63
1163.584834580806,1025.68
1163.647558460493,1040.92
1163.691190460245,1022.4
1163.757288709304,1038.68
1163.761379095164,1034.72
1163.969424525702,1047.78
1164.031971978214,1041.56
1164.067095902799,1042.35
1164.073748608814,1044.82
1164.125918201914,1053.05
1164.180422388841,1042.84
1164.338183770969,1045.64
1164.357878786365,1047.46
1164.378088246275,1048.01
1164.672755199592,1047.66
1164.673556478788,1055.41
1164.715872298148,1019.15
1164.7773086701,1032.19
1164.921381087105,1048.69
1164.932951129308,1044.9
1164.98415835371,1035.8
1165.004093870243,1045.51
1165.079188245542,1040.39
1165.133437260782,1045.7
1165.312139993656,1035.18
1165.317820426365,1044.41
1165.409466455526,1050.19
1165.470707831897,1035.43
1165.519474216831,1036.07
1165.649071290744,1044.35
1165.785842584013,1036.05
1165.83564784987,1052.34
1165.867315074695,1044.2
1165.95179990359,1046.37
1165.966011554533,1027.51
1166.309058508344,1049.8
1166.319883199123,1040.84
1166.394396164923,1036.64
1166.561120915902,1039.12
1166.694521570228,1052.3
1166.838928710851,1043.58
1167.017249227224,1043.39
1167.017835141007,1044.67
1167.170102895216,1011.55
1167.183393545151,1057.72
1167.203394774255,1028.19
1167.401027262564,1034.78
1167.406606706479,1038.61
1167.411272233039,1042.51
1167.462389871721,1031.32
1167.499163441727,1025.94
1167.802460837667,1047.6
1167.863713434933,1045.97
1167.942566269354,1037.92
1168.074094622225,1058.31
1168.115829907565,1038.84
1168.159684090176,1029.16
1168.211425111782,1051.94
1168.374791806405,1054.46
1168.401849943044,1050.54
1168.96540940523,1038.97
1169.062575820288,1056.92
1169.126169010302,1047.34
1169.157756549134,1041.07
1169.291690024718,1058.16
1169.394908458516,1043.29
1169.481679181418,1049.82
1169.660396480811,1044.01
1169.749549475419,1044.43
1169.762718475642,1049.55
1170.255199452528,1038.86
1170.337412947869,1045.53
1170.671300255636,1059.47
1170.687038249877,1053.65
1170.700876896655,1031.66
1170.78360008737,1040.2
1170.958829229473,1049.03
1170.988061690379,1052.23
1171.069790140964,1039.92
1171.261399047236,1053.73
1171.502145049106,1047.76
1171.61087588123,1025.37
1171.657836239766,1061.59
1171.681985844937,1041.9
1171.712168592411,1054.49
1171.789689465171,1034.59
1171.79538199349,1041.37
1172.03304804678,1045.48
1172.038382372559,1041.94
1172.063346650811,1052.01
1172.065750000644,1046.41
1172.106390803635,1041.92
1172.191671182027,1056.78
1172.27900096266,1049.35
1172.430524781201,1043.9
1172.55239287865,1050.26
1172.603716956717,1047.79
1172.881668612108,1062.93
1172.895035736657,1053.23
1173.195178989584,1017.02
1173.236366490425,1050.84
1173.345178602917,1058.91
1173.350067705129,1052.88
1173.485866401006,1057.15
1173.528093253864,1044.72
1173.536565075714,1053.5
1173.671553423946,1055.71
1173.731451959499,1034.39
1173.760089423091,1054.41
1173.88467703468,1062.83
1173.989678299582,1061.41
1174.088463472269,1041.45
1174.09223741897,1044.59
1174.189328704281,1042.44
1174.266780445792,1032.42
1174.298492752341,1052.46
1174.349598276575,1043.16
1174.453390664324,1057.14
1174.466441494867,1063.24
1174.681849891599,1050.78
1174.727142480107,1049.63
1174.819422845934,1049.86
1174.897887980085,1054.07
1174.937439212109,1049.01
1174.951536749255,1055.14
1175.118799947919,1057
1175.396626027756,1062.9
1175.485693417994,1055.06
1175.492779924702,1045.35
1175.606253863687,1055.14
1175.811071275815,1046.93
1175.988116336118,1056.25
1176.071603956905,1059
1176.131925247133,1037.02
1176.308888503088,1044.4
1176.348783394715,1044.84
1176.479659912302,1052.67
1176.493799229785,1043.35
1176.569538772713,1058.54
1176.590833346391,1065.18
1176.600942476022,1036.37
1176.602481762325,1049.51
1176.617631600642,1049.93
1176.631302527128,1056.89
1176.646284242249,1047.08
1176.675329448479,1034.82
1176.717975725926,1058.97
1176.733459452679,1045.95
1176.864737857906,1061.25
1176.937750989997,1046.37
1177.049947284526,1053.87
1177.17147912729,1038.05
1177.356286635682,1054.75
1177.423155428155,1030.41
1177.444318492967,1021.11
1177.494258838324,1058.88
1177.539985646682,1046.76
1177.601434446585,1053.45
1178.012569960332,1048.49
1178.050072481691,1047.33
1178.240066184207,1052.9
1178.583240148639,1063.14
1178.591025641355,1055.61
1178.642461970816,1063.44
1178.860715819428,1048.28
1179.017160605852,1059.01
1179.02101459838,1047.01
1179.046435692883,1058.46
1179.06304835165,1051.89
1179.089887092814,1039.79
1179.117503133543,1058.5
1179.427538853171,1047.57
1179.504376233155,1049.76
1179.639549605125,1059.82
1179.665221116312,1067.69
1179.698194425658,1068.25
1179.740119353165,1039.18
1179.788799954356,1040.4
1179.793262983831,1037.79
1180.16313403374,1055.15
1180.183648323219,1050.59
1180.233500057356,1022.44
1180.24353793661,1067.53
1180.310996066349,1062.26
1180.412685426504,1070.02
1180.541117644667,1062.4
1180.606131322588,1060.05
1180.62920964159,1048.4
1180.644769100662,1047.68
1180.785999950762,1067.99
1180.881657342821,1059.05
1181.017200995893,1056.49
1181.19311797191,1050.16
1181.343650792426,1060.03
1181.348816549291,1034.11
1181.405524625748,1056.5
1181.686459871802,1061.05
1181.721829195667,1066.02
1181.876610216313,1070.19
1181.919178807895,1061.17
1181.963633653443,1061.85
1181.976482161504,1058.88
1181.998888046035,1040.75
1182.125307123141,1054.27
1182.19784917627,1042.63
1182.613170464739,1051.97
1182.658800548224,1060.94
1182.819252581348,1055.49
1182.873570134,1062.19
1182.88467351808,1057.44
1182.948006625394,1058.96
1182.954704261234,1067.22
1183.06859344908,1064.38
1183.121856588644,1024.65
1183.322479940458,1063.32
1183.329732498165,1055.62
1183.387826080176,1051.41
1183.454697237967,1066.37
1183.518790752493,1068.29
1183.572202599896,1057.95
1183.664128958622,1052.87
1183.73402932866,1060.86
1183.873654228545,1058.71
1183.918021572181,1070.62
1184.08921037536,1051.39
1184.283651880843,1060.91
1184.299518107759,1062
1184.359917464226,1051.21
1184.371544091345,1062.97
1184.389803741891,1053.68
1184.642488430205,1053.67
1184.734261335545,1061.98
1184.818871568071,1045.02
1184.948893116088,1072.1
1185.220953718652,1043.93
1185.462046121852,1061.03
1185.575232831622,1062.91
1185.687983560332,1053.71
1185.719593667129,1052.59
1185.725491870139,1053.06
1185.774064557872,1067.42
1185.792987898634,1075.27
1185.86067748056,1043.59
1185.863165395361,1070.08
1185.991104653357,1065.8
1186.095489424164,1059.85
1186.104153437087,1060.29
1186.162357914679,1046.09
1186.331961686419,1053.38
1186.335794529021,1054.61
1186.341351484353,1055.44
1186.533365025831,1069.33
